;Unnamed: 0;text;airline_sentiment
6469;11734;" think staying airline &amp; rescheduling flight absorb fee cost 1/2 flight";negative
6470;2731; know use twitter bro? Your terminal looks like Bosnia. Here's another pic. http://t.co/M9Nywr5Kbs;negative
6471;983; app show arriving aircraft early departing flight delayed due Late Flight arriving aircraft? ;negative
6472;754; take back comment team working hard help us far no solution hotel food anything #fail;negative
6473;2769; delay flight UA4636 painful. sure hope cause luggage) miss UA82 flight New Delhi!;negative
6474;3902; cool, thanks.;positive
6475;11315; telling correct tag luggage!!! My luggage apparently not LA Charlotte. This not ok!!;negative
6476;2607; no;negative
6477;13720; lost luggage for40 hours holding for4 hrs phone #wtf treat loyal passengers?#stranded;negative
6478;12504; emailed several times.hand wrote letter,went airport,called.please fix this! Or  please help!;negative
6479;5037; plane switch 636 meant A= back plane #disappointed;negative
6480;8687; okay...I'm actually tea kinda guy anyway. Thanks!;positive
6481;4587; question this: what's crazy boarding procedure? Does confusion prevent fistfights good seats?;negative
6482;1281; wi-fi 737-800 (aircraft 3511) work entire ORD-DCA flight morning;negative
6483;4267; course need help. I've DMing ladies gents day. Your solution hope best LAX.;negative
6484;8418; rqstd upgrade mint LAX told no used points! Why turn $1600 bcz used points? #trueblue;negative
6485;10856; hold 45 minutes speaking lady airport counter. Gave;negative
6486;2737;" not case. Now delayed due ""mechanical issues no update departure time"". Just Cancelled Flight goddamn flight go delta";negative
6487;6194;  lol I'm sorry I'm seeing LAUREN OH MY GOD AHHHH;positive
6488;4452;: #VIPLiveintheVieyard first time tried redeem pts *anything*, really not go well. #disappointed;negative
6489;1849; got it, thanks.;positive
6490;11287; My wife flight changes due weather cant checkin return flight fails Is possible usair Cancelled Flightled;negative
6491;11344; Late Flightr flight Charleston leaving flight scheduled earlier. That's wrong;negative
6492;8215; We think treat onboard! Enjoy flight.;positive
6493;3264; thanks help. Wish phone reps could accomidating;positive
6494;5193; okay understand delay one way. But ways? C'mon #annoyed #flights;negative
6495;2141; drunk guy threw flight UA936 4hrs ago better rest us held 5hrs plane without food.;negative
6496;12351; thank replying. Trying figure get DFW;positive
6497;2425;" gave smile today, Zero Award... ;-) Computers sense humour :-) http://t.co/JNqNbk7HuT";positive
6498;6631; no rebook flight board bham.;negative
6499;4454; Is way receive refund trip Cancelled Flight online instead calling? Your phone lines super busy.;negative
6500;8502; C'mon now. My flight's delayed annnnnd can't give pick?!? I'm tweet   .......;negative
6501;12121; worst company ever please not fly repeat please not fly !! They not credit delayed;negative
6502;14314; yes, rebooked incorrectly.;negative
6503;8640; Flight Booking Problems flights DC visit Easter weekend started difficult ended well guys! Big fan here. :);positive
6504;11175; I've music hold hour trying get AAdvantage membership merged, someone please call ASAP?;negative
6505;1518; bummer thank quick response;positive
6506;118;" beautiful front-end design right now; cool still book ticket b/c back-end secure.";positive
6507;8661; got txt 40min sched dpt, saying plane arrived JFK. Late Flightr txt w/ dpt gate change. Then 9:04 dpt 7:40 flight.;negative
6508;10737;  terminal Miami still worst smelly airport ever. Thanks nothing.;negative
6509;2083; am. Who knows bags are. Do wait around hope arrive? No one answers, plans no answers....;negative
6510;1050;" really? hr delay, gate changes, &amp; boarded us, sent us back up, &amp; boarded us again. Won't change flight. Can go now?";negative
6511;11917; submitted case AA customer relations two weeks ago, no word ever since! whats point even CR?;negative
6512;1350; trying change flight online got error help via DM?;negative
6513;4887; #RedCarpet Southwest Companion Pass would great!;positive
6514;1126; SERIOUSLY 2015?!?! NO WiFi 5hr flight CLE-SFO #1589. You're ONLY airline without WiFi...;negative
6515;4128; No. The entire problem never sent anything via email given Flight Booking Problems number phone.;negative
6516;2728; #epicfail former gate agent PIA! He walked away quit! Luckily responsible PIA agent saved day!;negative
6517;9165; I'm glad airline going swallowed American!!! American always picks phone solves problems.;negative
6518;13996; happened?? We get notification departure Cancelled Flightation tomorrow. Why take hrs talk someone;negative
6519;9021; You no idea upset frustrated right now. I'll sure follow never flying again.;negative
6520;10740; go again. Same flight last week. Delayed already 45 mins. Think 7:15 leave PHL 1:15 am? #waitingagain;negative
6521;13139;  Hello one forgotten need luggage BA. Your dropping ball;negative
6522;4565;  Taylor. gotta love SWA responsiveness the least huh?;negative
6523;2430; yes refund ticket give email address let know happened;negative
6524;10570; gold desk quoting $900 rebook due weather. Can buy first seat flight $440. Why? On hold 45+ mins;negative
6525;9082;" When deciding wreck vacation... losing luggage Cancelled Flighted flight ""go to"" maneuver?";negative
6526;1687; United flight ever time. #americanisbetter;negative
6527;10401; That's clever. Its clear need agents. 94 min hold counting. Flex workforces highly possible 2015;negative
6528;6364; Had bad experience last week. They broke bicycle brought bike ride Fla. Why?;negative
6529;11370; flight Cancelled Flightled yesterday moved today, stop DC flight delayed due lack crew US4485;negative
6530;12779; need assistance reFlight Booking Problems flight dfw lit;negative
6531;3048; spite flight delay great customer service provided Janet baggage employee Karen. You wonderful employees United.;positive
6532;6607; woman working counter philly 630 needs fired. Due bad weather, along passengers;negative
6533;9357; no way treat women. want someone contact explain make acceptable.;negative
6534;10355; Flight 496. How going compensate sitting tarmac 90+ mins missing PHX BOS connection?;negative
6535;10461; apologies thin even offer hotel vouchers stranded customers.;negative
6536;6258; pre boarding process work? Basically anyone want wait turn get slip?;negative
6537;1470; delivered! Thank making sure arrived doorstep!;positive
6538;1556; always happy start life new wife hr travel delay due MAINTENECE would appear incompetence;negative
6539;10777;  runs show airport boarding pass says us airways wait American line #yousuck;negative
6540;5651; please start offering services   airports.. Have drive 3-4 hrs use;negative
6541;849; real deal delay flight UA 1032 Denver Vegas?;negative
6542;11238; paid seat. expect able use full seat;negative
6543;10861; two women workng PHL bag check term 11:30 ET fired rude, pushy treating customers disrespect;negative
6544;9641; cannot add frequent flyer number website. Can help?;negative
6545;11786; Haha indeed great day!;positive
6546;1997; not get first flight day ground time? #1531. Let's go.......;negative
6547;10191; passengers sitting plane two hours flight #4663 CMH!!! All flights left #usairwaysfail #worstairlineever;negative
6548;10323; never made reward reservation becuase no one ever answered phone. The online one made got Cancelled Flighted can't change;negative
6549;3135; WTF!?!? Delay delay. 15 hours YVR SAN? Unacceptable. Flight Crew Availability blame? NEVER AGAIN ;negative
6550;10678; I'm dumping dividend miles card forgetting airline exists #ridiculous #theworstairlineever;negative
6551;2243; website says flight time. It leaves 15 min nobody boarded yet. #pathetic #needtobehonest;negative
6552;10948;" ordered Scotch &amp; water F/A asked wanted full glass half? 60 yrs old first time ever asked that????";negative
6553;2245; airline Cancelled Flightled flights TOMORROW NYC area;negative
6554;11926;" Checked app since yesterday. Confirmed upgrade &amp; carry on, got counter &amp; manager upgraded somebody else seat!";negative
6555;6040; iPhone app passbook support! Whoot! It's little things life...;positive
6556;1945; de-ice plane sits no one hours ?? Or could delay :/;negative
6557;1712; synonymous #rude. And #cheap. You really know value customer;negative
6558;11388;  team back home luggage wet partly damaged Not happy! #blizzard;negative
6559;1522; resolved im sick tired waiting you. want refund I'd like speak someone it.;negative
6560;6845; absolutely. The missed connection caused us miss ferry Vieques. Get us Vieques. Also, flight vouchers. #PRBound;negative
6561;4659; long delayed boarding get free drink? #gettingthirsty;negative
6562;6604; Ive airline. Everyone else great soured whole experience me. Hope not next time;negative
6563;8903; 117 days maybe.;negative
6564;9250; lost ID plane trouble finding contact lost found Cleveland Hopkins Airport. Please Help;negative
6565;13439; Filed PIR agent Indianapolis airport. Unable pull information online site. Have DMed details.;negative
6566;7920; thanks!;positive
6567;5687; If could get 12:15 flight! My 10:10 delayed 1:05.;negative
6568;10774; Wishing luggage. days now. Had pay way St Thomas San Juan. Spent extra $$$ mess up.;negative
6569;7549; flight 16 sent back gate even though app says leaving. Anyone clue? It's 36 sunny JFK;negative
6570;5167; hey... Why add intl number error checking in. Going hrs looking way checkin. #cancun;negative
6571;6722; Cancelled Flightled flight BNA today. Been hold hour. #frustrated!;negative
6572;7757; Hey Jetblue, stranded entire plane supposed go JFK getting restless. Need better communication!;negative
6573;11941; thank confirmation.;positive
6574;7922; thank much effort;positive
6575;7327;. bunch flights delayed FFL Northeast destinations. No announcements gate. What's going on?;negative
6576;7133;“: Our fleet's fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue hizouse.;positive
